split,index,label,text_preview,response,analysis
train,1625,1,"Ben Affleck, Sienna Miller’s Kissing For ‘Live By Night’ Does Not Upset...",No,no
train,3404,0,"WATCH: Phaedra Parks' Evil Ways Come To Light On Part 4 ""RHOA"" Reunion! The...",No,no
train,3457,0,Gayle King Reveals the Absolute Best Gift Oprah Winfrey Ever Gave Her Oprah's...,No,no
train,4335,0,Khloé Kardashian's Quotes About Tristan Thompson Prove They're So In Love...,No,no
train,1330,0,Danielle Staub Speaks Out on Her Relationship with Marty Caffrey's Children...,No,no
train,2573,0,Watch Full Episodes & More! - Investigation Discovery What if the person...,No,no
train,3929,0,Kim Kardashian Thinks North West Would Make a Better President Than Trump She...,No,no
train,2847,0,Demi Lovato Celebrates 25th Birthday With Ex Wilmer Valderrama Demi Lovato...,No,no
train,9043,1,Are Rihanna & Hassan Jameel Really Engaged? The Truth Behind Her Diamond Ring...,No,no
train,1229,1,"Is Drake Referring To Bella Hadid Fling On ""Finesse""? Now that Drake's album...",No,no
train,2564,0,John Cena Tweets About ‘Messing Around’ Amid Nikki Bella Reconciliation...,No,no
train,43,0,"Netflix's New Releases Coming in August 2018 In August, Netflix will add a...",No,no
train,6693,1,"Twilight Saga movie props are going up for auction Twi-hards, you're in luck:...",No,no
train,9200,0,Shakira Postpones Her World Tour Due to Vocal Hemorrhage: 'My Nightmare...,No,no
train,7699,0,The pregnancy tradition Kate Middleton was not allowed to have - will Meghan...,No,no
train,4771,1,North West Wears Bulletproof Vest to Kanye West’s Adidas Show: Pics New...,No,no
train,534,0,Justin Bieber Works on His Dance Moves to Ed Sheeran’s ‘Perfect’: Watch!...,No,no
train,3792,0,President Obama cried while dropping off Malia at Harvard: 'Like open-heart...,No,no
train,4720,0,"Inside Nicole Kidman's Long, Winding Road to True Happiness A big swirling...",No,no
train,4632,0,How Prince William and Kate Middleton Sweetly Paid Tribute to Princess Diana...,No,no
train,7438,1,Ellen DeGeneres – Talk Show Host Is The Boss From Hell According To Staffers...,No,no
train,1166,0,Law & Order True Crime: The Menendez Murders Trailer Drops “These boys were...,No,no
train,3824,0,Netflix’s New ‘Fuller House’ Season 3 Trailer Teases a Pregnancy and a...,No,no
train,4334,0,The Sinner season 2: Why isn't Jessica Biel in the new series? The Sinner...,No,no
train,3241,0,Benedict Cumberbatch almost makes love to a cup of tea If there's anyone who...,No,no
train,9476,0,Are Rachel & Bryan Still Together In 2018? 'The Bachelorette' Pair Started...,No,no
train,1880,0,Kendall Jenner and Gisele Bündchen earn millions — but most models make less...,Yes,yes
train,8922,0,John Stamos Once Masturbated to Fuller House at a Fertility Clinic Even John...,No,no
train,3683,0,"'Pink' or 'teal' sneaker sparks another Internet color debate The ""pink"" or...",No,no
train,2441,0,Prince Harry and Meghan Markle's wedding will be paid for by royal family The...,No,no
train,4352,0,Vanderpump Rules Spin-Off Jax and Brittany Take Kentucky to Premiere This...,No,no
train,2330,1,Prince Jackson shops with his girlfriend...as it is claimed he 'feuded with...,No,no
train,9917,1,Justin Bieber Doesn't Attend Grammys 2017 and Eats Sushi Instead Despite...,No,no
train,977,0,"The Cast of Ocean's 8 at CinemaCon Pictures April 2018 Sandra Bullock, Anne...",No,no
train,2718,0,Channing Tatum Whisks Wife Jenna Away on Mexican Vacation For Her 37th...,No,no
train,5039,0,Jessica Alba reveals sex of baby number three in adorable Instagram Jessica...,No,no
train,4728,0,Scarlett Johansson Calls out James Franco in Women’s March Speech Ever since...,No,no
train,7195,1,This Is Why Caitlyn Jenner Kept Her Gender Reassignment Surgery Private from...,No,no
train,2037,0,Rainbow (Kesha album) 2017 studio album by Kesha Rainbow is the third studio...,No,no
train,7679,0,Jessie james decker's kids crash her performance at the grand ole opry in...,No,no
train,4982,0,Grammy Awards 2018: Jay-Z misses out as Bruno Mars wins big Mars picked up...,Yes,yes
train,6594,0,Camila Cabello and Alessia Cara React to 2018 Kids' Choice Awards Nominations...,No,no
train,4460,0,"Jimmy Fallon Plays ""Box of Lies"" With ""Master"" Chris Pratt The 'Jurassic...",No,no
train,8199,0,Meghan Markle and Kate Middleton Step Out for Their First Ever Solo Outing...,No,no
train,8847,0,Spice Girls The Spice Girls are an English pop girl group formed in 1994. The...,No,no
train,8090,0,Sarah Stage Steps on the Scale 2 Weeks After Giving Birth to Reveal Her Post-...,No,no
train,7172,0,"Allison Janney wins Best Supporting Actress Oscar for I, Tonya Allison Janney...",No,no
train,1317,0,"Lena Waithe American actress, producer, and screenwriter Lena Waithe (born...",No,no
train,9606,1,Brad Pitt’s Rumored Girlfriend Not Assisting Actor’s Sobriety Amid Angelina...,No,no
train,7078,0,Shawniece Jackson and Jephte Pierre Welcome Daughter Laura Denise Laura...,No,no
train,9311,0,M&M’s Put Danny DeVito in a Pool of Chocolate to Tease Its 30-Second Super...,No,no
train,4102,0,Jamie Foxx Walks Off Live ESPN Broadcast After Being Asked About Katie Holmes...,No,no
train,423,0,Fans Think The Weekend's New Song 'I Thought I Knew You' Talks About Selena...,No,no
train,1496,1,Prince Harry's Bachelor Party: Everything You Need to Know With the royal...,No,no
train,9789,0,Watching Khloe Kardashian Massage Kourtney's Bare Butt Is Too Weird to Handle...,No,no
train,339,1,Kelly Clarkson Clogged Toilet At Victorian Mansion? Did Kelly Clarkson clog a...,No,no
train,4415,0,Clothing Closet Organizing Checklist Check Arrange folded items. Any clothing...,No,no
train,9367,1,Supermodel Kendall Jenner takes Jay Leno for a spin in her '56 Corvette...,No,no
train,2870,0,Justin Bieber Breaks His Silence on Hailey Baldwin Engagement Justin Bieber...,No,no
train,7708,1,Are Darren Aronofsky and Suki Waterhouse dating? Filmmaker Darren Aronofsky...,No,no
train,8502,1,Gwen Stefani Forced to Skip Vegas Performance After Rupturing Her Eardrum...,No,no
train,7245,1,Beyonce: Fans Beg Her To ‘Tell Us She’s Pregnant’ After Performance In...,No,no
train,9961,0,New York Fashion Week: Meet the 10-year-old ‘drag kid’ that just made his...,No,no
train,2973,0,Miley Cyrus Retracts Apology for 2008 ‘Vanity Fair’ Photo Miley Cyrus is...,No,no
train,7141,0,Actor Geoffrey Rush sues Australian newspaper over 'inappropriate behavior'...,No,no
train,9214,0,J.J. Abrams says he has a script for 'Episode IX.' Here's why that's a good...,No,no
train,1494,1,"9 Years, Stop It: The Craziest Rumors About Beyoncé and Jay Z Over the Years...",No,no
train,7700,1,Ariana Grande Wasn’t ‘Surprised’ To Hear Big Sean Cheating Rumors Big Sean...,No,no
train,5700,0,It's #BeyDay! The Beyhive wish Beyoncé a happy birthday Beyoncé Knowles-...,No,no
train,6690,0,"Paris Jackson Poses Topless on Instagram, Says 'Being Naked Is Part of What...",No,no
train,5460,0,Best Moments In Carpool Karaoke With Harry Styles Best Moments In Carpool...,No,no
train,5260,0,22 Things We Learned From Selena Gomez’s Twitter Q&A Q - Dream -...,No,no
train,1713,0,Who's actually friends from the Southern Charm cast? : BravoRealHousewives...,No,no
train,2634,0,Kyle Richards Explains Why Kim Richards Won’t Be on 'Real Housewives of...,No,no
train,5403,0,Only Gigi Hadid Could Make a Neon Wig Look Chic at Jeremy Scott Only Gigi...,No,no
train,6744,0,"Celebrity Personal Assistant: Salary Average Salary: $80,000 Expected...",No,no
train,8117,0,Priyanka Chopra Was Definitely Nick Jonas' Biggest Fan at His Concert Last...,No,no
train,4722,0,Christina El Moussa on Boyfriend Ant Anstead: ‘I Can See Myself Getting...,No,no
train,6561,0,E! Greenlights ‘Very Cavallari’ Season 2; 10 Episodes Set For 2019 E! has...,No,no
train,9012,1,Kim Kardashian on Khloé Reconciling with Tristan Thompson: 'She Has to Do...,No,no
train,601,0,Alicia Vikander Shares Details on Her Surprise Bachelorette Party: Friends...,No,no
train,7451,0,Zoe Saldana's Guardians Of The Galaxy character Gamora will appear in...,No,no
train,1442,0,The View’s Jedediah Bila Marries Jeremy Scher It’s time to uncork the bubbly!...,No,no
train,5153,0,As Selena Gomez landed at the top after a roller coaster year Phillip Faraone...,No,no
train,4135,0,Jill Zarin Returning To The ‘Real Housewives Of New York’? Andy Cohen Weighs...,No,no
train,5296,0,Mysterious Woman Possibly Dropped Off Beyoncé Baby Gifts at Los Angeles...,No,no
train,1899,1,Kanye West Skipped Serena Williams’ Wedding To Avoid ‘Awkward’ Run In With...,No,no
train,6622,0,List of most expensive films Ben-Hur (1925) was the most expensive film of...,No,no
train,8431,0,Lucky Charms Is Adding a Magical Unicorn to Its Marshmallow Rainbow Lucky the...,No,no
train,18,0,Corinne Olympios and DeMario Jackson Publicly Reunite for First Time Since...,No,no
train,8889,0,You can spend a night in the house the original 'Scream' was filmed in Scream...,No,no
train,7569,0,‘Being Mary Jane’ To End In 2018 With 2-Hour Series Finale Movie On BET...,No,no
train,6770,0,Chanel Iman Is Officially Married to New York Giants Wide Receiver Sterling...,No,no
train,888,1,"Roger Ailes Movie: Nicole Kidman, Margot Robbie Join Charlize Theron | THR...",No,no
train,3073,1,Mel Gibson: Hollywood Is ‘Den Of Parasites’ Who ‘Feast On Blood Of Kids’...,No,no
train,8494,0,Sophia Bush Leaving 'Chicago P.D.' After Four Seasons The actress is the...,No,no
train,5927,0,Chad Johnson asks out Karina Smirnoff on Famously Single Sunday evening's...,No,no
train,8167,1,"Cuba Gooding, Jr. Joins Broadway’s Chicago Cuba Gooding, Jr. is getting ready...",No,no
train,7242,0,Bethenny Frankel Gets Real About “Tortuous” Divorce on ‘RHONY’ Reunion Part 2...,No,no
train,845,0,Kailyn Lowry Reveals She Was ‘Hooking Up’ With Ex Javi Marroquin Coming...,No,no
train,9640,0,'Honey Boo Boo' House Hits The Market ... For Double 'Honey Boo Boo' House...,No,no
train,4375,0,"Emergency C-Sections, Days-Long Labor and Breech Babies: The Most Complicated...",No,no
train,8998,0,Jessica Alba dons unflattering denim at the Baby2Baby holiday bash in Beverly...,No,no
train,2146,0,18 Best Labor Day Sales for 2017 These Labor Day sales offer deals on...,No,no
train,4719,0,Troian Bellisario Gets Real About Her Struggle with Mental Health We were...,No,no
train,7178,1,"Jennifer Aniston doesn't need your consolation, advice or Brad Pitt to...",No,no
train,7941,0,The Real Housewives of Beverly Hills Are Fighting About Brett Kavanaugh...,No,no
train,1989,0,Stephen Colbert Promises an Open Bar for the Losers at the Emmys Everybody's...,No,no
train,472,0,Dax Shepard Shares Cute Video of His Daughter Riding a Mini Motorcycle -- See...,No,no
train,3920,1,Kim Kardashian Carefully Planned Taylor Swift Video Release With Kanye ‘To...,No,no
train,2594,1,Jennifer Aniston: Why She’s Looking For A Much Younger Man To Be Her Next...,No,no
train,5091,0,"Cheap Prom Dresses, Semi-Formal Dresses Looking For a Cheap Party Dress For...",No,no
train,9024,0,Kim Kardashian Wishes Khloe a Happy Birthday With Cute Photo of True and...,No,no
train,224,0,"Leonardo DiCaprio, Brad Pitt Airbrushed, Studio Mistakenly Provides Proof...",No,no
train,9048,0,Tyler Henry says he connected with Michael Jackson Tyler Henry claims the...,No,no
train,6684,0,Jessica Biel and Justin Timberlake Arrive at the Emmys 2018 Image zoom...,No,no
train,1527,0,"Teen Wolf Stiles Real Name Well, that's one Teen Wolf mystery solved.After...",No,no
train,9801,0,Photo Diary: Behind-The-Scenes of Lauren’s Runway Show If you’ve been...,No,no
train,1858,0,Nikki and Brie Bella Debut WWE Superstar Barbie Dolls at San Diego Comic Con:...,No,no
train,7560,0,Ashley Tisdale shows off petite figure in T-shirt and leggings on way to...,No,no
train,1924,0,"Jessie James Decker Jokes About Her 32G Pregnancy Breasts: ""They Would Slap...",No,no
train,2522,0,"Mark Salling, 'Glee' Star, Dead at 35 of Apparent Suicide Actor Mark Salling...",No,no
train,8165,0,22 Times Birthday Girl Penelope Disick Was Cooler Than All of Us Penelope...,No,no
train,4781,0,"Premios Juventud 2017 Red Carpet Photos: Iggy Azalea, Maluma And More At...",No,no
train,8337,1,"Well, Well, Well, Justin Theroux Is Hanging Out With Aubrey Plaza Justin...",No,no
train,4479,0,Kourtney Kardashian's Boyfriend Younes Bendjima Shades Her Hot Booty Pic...,No,no
train,6807,0,ELLE.com's Favorite Looks From New York Fashion Week New York fashion week...,No,no
train,7905,0,Zayn Malik Reveals He No Longer Speaks To His Former One Direction Bandmates...,No,no
train,7736,0,"Investor, former 'Property Wars' star sentenced to 17 years for fraud Scott...",No,no
train,3993,0,Billy Joel Has Made $35 Million This Year Alone There’s more to legendary...,No,no
train,7483,0,Drake Gets New Tattoo of Denzel Washington's Face -- See the Pic! Drake just...,No,no
train,9031,0,Cardi B Is Back On Instagram Sharing Her Baby Bump And Rainbow Hair Share...,No,no
train,2369,0,"The definitive ranking of TV reboots, remakes and revivals, from 'Lost in...",No,no
train,6284,0,Kendra Wilkinson Gets ‘Drunk’ Hours After Filing for Divorce from Hank...,No,no
train,3122,0,Game of Thrones’ Season 7 Finale Director Is Spilling All the Tea on That...,No,no
train,8327,0,Inside the Sadness Plaguing K-Pop Seo Minwoo is my life mentor. He gave up...,No,no
train,2236,1,Everything We Know about Kendall Jenner’s Rumored New Beau Ben Simmons Looks...,No,no
train,1143,0,- Page 5 With his latest album ‘Rap or Go to the League’ among the many LPs...,No,no
train,9898,0,"Zac Efron recalls scary bear encounter Guys don’t freak out, but a grizzly...",No,no
train,6798,1,Robert Pattinson Dishes on Western Comedy ‘Damsel’ As He Says He Would...,No,no
train,5568,0,Luann de Lesseps Pleads Not Guilty to Christmas Eve Arrest Charges in Palm...,No,no
train,8318,0,'Today' coanchor Hoda Kotb says NBC isn't paying her close to 'Matt Lauer...,No,no
train,4377,0,"Johnny Depp Has a ""Clear and Epic"" Sense of Entitlement, Ex-Managers Say In...",No,no
train,42,0,"Wendy Williams fainted on live TV, and it was terrifying Wendy Williams’s...",No,no
train,4634,0,Saturday Savings: Lily Collins' Summer-to-Fall Jacket Is on Sale Lily Collins...,No,no
train,4891,1,Here are all of the reasons new baby prince of Cambridge is more significant...,No,no
train,8022,0,Jamie Dornan Once Glued A Wig To His Penis To Impress Girls 32 SHARES Share...,No,no
train,2434,0,Justin Bieber and Marilyn Manson End T-Shirt Feud After Pop Star Apologizes...,No,no
train,7316,0,'The Arrangement' Star Josh Henderson Teases 'Super Intense' Skeletons in the...,No,no
train,8824,0,Do You Believe in Magic Do You Believe in Magic Season 9 Episode 22 Richard...,No,no
train,7935,0,Total Request Live Total Request Live (known commonly as TRL) is an American...,No,no
train,5654,0,Amy Schumer Net Worth Amy Schumer net worth: Amy Schumer is an American...,No,no
train,5446,0,Kaitlyn Bristowe Tries on Wedding Dresses - Hayley Ever After: The Dress...,No,no
train,8903,0,Sarah Silverman Defends Al Franken From Groping Allegations and Shares...,No,no
train,6180,0,"'Will & Grace' Creators Break Down That ""Highly Emotional"" Fan-Favorite...",No,no
train,7460,0,"LoLa Monroe Sets Alycia Bella Up on a Blind Date on The Platinum Life: ""I...",No,no
train,5272,0,Mamma Mia 2 stars admit ‘I can’t sing or dance’ in behind-the-scenes footage...,No,no
train,3090,0,Here for This? See the First Photo of the Cast of Bobbi Kristina Brown’s...,No,no
train,3912,0,Jenelle Evans and Fiancé David Eason Just Checked a Major (& Tasty!) Item Off...,No,no
train,6274,0,"Kendra Wilkinson Apologizes, Admits She Ended Hank Baskett’s Football Career...",No,no
train,3826,0,Stacey Dash to Withdraw From Congressional Race She had been running as a...,No,no
train,6730,0,Kelly Ripa's previous 'Live!' co-hosts react to her choosing Ryan Seacrest...,No,no
train,715,0,Queen Maxima’s Sister Dead of Apparent Suicide at 33 Queen Máxima of the...,No,no
train,5213,0,"Jay-Z Debuts ‘Family Feud’ Video Starring Beyonce, Mindy Kaling Update...",No,no
train,9773,0,Sam Rockwell Drops ‘F-Bomb’ on SNL – Variety Actor Sam Rockwell ensured his...,No,no
train,6246,0,Beyoncé Quotes About Motherhood That Will Inspire You – SheKnows From the...,No,no
